,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz
880,LCO,ApogeeBoss,R+5C13,5.0,13.0,56.957589830846004,98.654068540338,0.7407363586056004,113.91572445848115,60.000158202201156,5.340515734689075e-05,-0.999936497583706,-0.011269336622913167,0.9999788315962891,-1.992240687685489e-05,0.00650660913365145,-0.006506420460559015,-0.011269445555530557,0.9999153294602804
881,APO,ApogeeBoss,R+5C13,5.0,13.0,56.897377135676,98.548460492982,0.6927514085000013,113.79415885912678,59.999826914709494,6.0588573356902e-06,-0.999944335403683,-0.010551116404299555,0.999981446025346,-5.821475379219586e-05,0.006091323017253521,-0.006091598176860437,-0.010550957545610364,0.9999257821091135
882,LCO,Boss,R+5C14,5.0,14.0,79.73870310469798,98.651398793582,0.9185634953560003,126.84777986527601,51.05182040799408,5.340409035535059e-05,-0.9999365501275875,-0.011264673405907498,0.9999585458642871,-4.916801865368533e-05,0.009105170810396294,-0.00910514695014223,-0.011264692691972028,0.999895095996361
883,APO,Boss,R+5C14,5.0,14.0,79.65381393183,98.546375721434,0.8590694219644011,126.71273906642786,51.05182052233699,5.340436619471002e-05,-0.9999443830078861,-0.01054647044993804,0.9999636628908448,-3.650575405477388e-05,0.008524761888418598,-0.00852467277366027,-0.010546542481195714,0.9999080459701253
884,LCO,ApogeeBoss,R+5C15,5.0,15.0,102.51922760299401,98.649349055492,1.155680017616799,142.2739825034317,43.89793740771528,5.3402638405562316e-05,-0.9999365040081692,-0.011268766573088897,0.9999314259983775,-7.856953729755637e-05,0.011710556249780842,-0.011710698058172434,-0.011268619203272563,0.9998679301649004
885,APO,ApogeeBoss,R+5C15,5.0,15.0,102.41039147014601,98.54462147907,1.0808408707752006,142.1229422138514,43.89793747406503,5.340308876582429e-05,-0.9999443423916908,-0.010550320704084754,0.9999398902617054,-6.227859741755668e-05,0.010964122618104328,-0.010964169440437951,-0.01055027204508172,0.999884232673091
886,LCO,Boss,R+5C16,5.0,16.0,125.296277787182,98.645309368118,1.4519972853315997,159.4680353163429,38.21323142310007,5.340084022910177e-05,-0.9999365593920689,-0.011263851006731372,0.9998976550068697,-0.00010775457984481962,0.014306218952376217,-0.014306525088681346,-0.011263462172090025,0.999834215137582
887,APO,Boss,R+5C16,5.0,16.0,125.163843555226,98.541044490796,1.3579882477976,159.29948268231797,38.213231456367716,5.340152362193421e-05,-0.9999443907041022,-0.010545740736392846,0.9999102868573575,-8.786224556947805e-05,0.013394421117127695,-0.013394602835262705,-0.010545509927345575,0.9998546778583665
888,LCO,ApogeeBoss,R+5C17,5.0,17.0,148.072498522178,98.641960107608,1.8075627388678,177.92049098535932,33.67049708923962,5.3398663471654575e-05,-0.999936510388971,-0.011268200375832985,0.9998569507021742,-0.00013720000338913926,0.01691328793312681,-0.01691376011218447,-0.011267491614652002,0.9997934628469928
889,APO,ApogeeBoss,R+5C17,5.0,17.0,147.916676641036,98.53815575565399,1.6905395714668003,177.73325903795927,33.67049710016919,5.339959062725396e-05,-0.9999443474794177,-0.010549838503277717,0.999874604964028,-0.000113674854964549,0.0158354484008552,-0.0158357663695989,-0.010549361212361103,0.9998189533518048
890,LCO,Boss,R+5C18,5.0,18.0,170.84460693519802,98.63712973626801,2.2222912407781994,197.27433457358734,29.99998740676212,5.339611935081936e-05,-0.9999365240451518,-0.011266988477587999,0.9998096000190074,-0.00016647124785860128,0.01951245748632936,-0.019513094544090448,-0.011265885132704791,0.9997461272610612
891,APO,Boss,R+5C18,5.0,18.0,170.66584526198798,98.533921673444,2.0784140103213997,197.06791839195245,29.999987402969438,5.3397371120753565e-05,-0.9999443590806527,-0.010548738858440768,0.9998330954975994,-0.00013933575510558698,0.018269147030876252,-0.018269600335234015,-0.010547953750854712,0.9997774564248089
892,LCO,ApogeeBoss,R+5C19,5.0,19.0,193.611377241546,98.63071655198999,2.6961438052377997,217.2864092503883,26.99548725298887,5.339324832638404e-05,-0.999936608802552,-0.011259463824405319,0.999755782452033,-0.0001954477994673902,0.022098354098907067,-0.022099153895206773,-0.011257893968666706,0.999692396300235
893,APO,ApogeeBoss,R+5C19,5.0,19.0,193.410222643602,98.528243063008,2.5216791411122004,217.06065720008053,26.99548723938346,5.339481392015819e-05,-0.9999444330725001,-0.010541722644337231,0.9997859158017114,-0.000164738935837072,0.02069046702267021,-0.02069105394915954,-0.010540570591732936,0.9997303519740078
894,LCO,Boss,R+5C20,5.0,20.0,216.38150562499803,98.627184134112,3.229379924387,237.79881712650524,24.503606808751393,5.3389940220993306e-05,-0.9999364179608065,-0.01127639947969858,0.9996940421005223,-0.00022555132809551188,0.024734011306649286,-0.024734982074651753,-0.011274269923585186,0.9996304674725839
895,APO,Boss,R+5C20,5.0,20.0,216.157996075828,98.525307880156,3.0205296506228,237.55318469849485,24.503606788712823,5.3391919099880585e-05,-0.9999442653372878,-0.010557621340760534,0.9997317882404996,-0.00019113148334546384,0.023158476854257853,-0.02315920401818891,-0.010556026138087269,0.9996760583216024
896,LCO,ApogeeBoss,R+5C21,5.0,21.0,239.137287601278,98.61840820348,3.8214639659214,258.6739893338419,22.410880417541893,5.3386379774099104e-05,-0.9999365834829306,-0.011261712231214246,0.9996272412813287,-0.0002540993125081313,0.027300438125044586,-0.02730156841967984,-0.011258971801350636,0.9995638348378766
897,APO,ApogeeBoss,R+5C21,5.0,21.0,238.892609587968,98.517504724312,3.5740757810442,258.4093219155496,22.41088039343621,5.338877786145899e-05,-0.9999444097199436,-0.010543937569608438,0.9996732204918684,-0.00021616268486941568,0.02556179776756064,-0.025562655985918142,-0.010541856740018426,0.999617636836915
898,LCO,ApogeeBoss,R+4C0,4.0,0.0,-250.52588072727198,78.89505715623,3.9400309280503993,262.6549960649142,162.5198577793146,-4.2478812066440394e-05,-0.9999593239730622,-0.009019345590831488,0.9995900083865951,0.000215785684550591,-0.028631600902234898,0.028632382528127845,-0.009016863971174733,0.9995493398701678
899,APO,ApogeeBoss,R+4C0,4.0,0.0,-250.26969612381802,78.81437993074199,3.6850281023446,262.3864083404008,162.51985780761285,-4.248055003904861e-05,-0.9999643438961718,-0.008444473441340012,0.999640579235251,0.00018392224093957856,-0.026808180072907264,0.026808777324134024,-0.008442577148472864,0.9996049281338489
900,LCO,Boss,R+4C1,4.0,1.0,-227.76648202619597,78.900452430936,3.3181890872813997,241.04533127276255,160.89343314494505,-3.7621238982656484e-05,-0.9999593332368165,-0.00901834004813015,0.9996612206725168,0.00019711991065270504,-0.02602700573009123,0.02602772499039735,-0.009016263989156205,0.9996205602704968
901,APO,Boss,R+4C1,4.0,1.0,-227.531576614118,78.81907886597199,3.1035510911074,240.79673077055378,160.89343317192362,-3.7627212614575215e-05,-0.9999643525694479,-0.008443469343689886,0.9997030160833473,0.00016814941473026912,-0.024369065629054124,0.024369616698907925,-0.008441878709107701,0.9996673729125148
902,LCO,ApogeeBoss,R+4C2,4.0,2.0,-204.998444266198,78.90381400714398,2.7553655674392004,219.6592224707068,158.94830574505937,-3.980342717362053e-05,-0.9999594400867082,-0.009006475290815748,0.9997262863843162,0.00017092032618765926,-0.02339493745378578,0.0233955279468457,-0.009004941294588505,0.9996857307696102
903,APO,ApogeeBoss,R+4C2,4.0,2.0,-204.785661883534,78.821914058422,2.5770943083613997,219.43122259357344,158.94830576946086,-3.980687668695519e-05,-0.9999644464511629,-0.008432333546049272,0.9997600590218579,0.0001449131579492591,-0.021904414732833395,0.021904857909237487,-0.008431182230026384,0.999724508235234
904,LCO,Boss,R+4C3,4.0,3.0,-182.23402083704602,78.909577089344,2.2519221406222,198.584892947213,156.58679372970354,-4.198745808277016e-05,-0.9999593645129744,-0.009014852181913991,0.9997833141115569,0.0001456802346047518,-0.020815945844021497,0.020816413263705015,-0.00901377279931335,0.9997426813129251
905,APO,Boss,R+4C3,4.0,3.0,-182.043395962772,78.82703409517201,2.10612750478,198.37716430552183,156.58679374934994,-4.1988271052823183e-05,-0.9999643804174688,-0.008440150075266524,0.9998100534453022,0.00012251867844108565,-0.019489536138030325,0.019489876004922423,-0.008439365229764649,0.9997744354842403
906,LCO,ApogeeBoss,R+4C4,4.0,4.0,-159.46269259340798,78.913565268312,1.8075627388678,177.9204909854283,153.6704970892233,-4.417054083255384e-05,-0.9999593658705994,-0.009014691155678727,0.9998340955372574,0.00012003950496636749,-0.018214472040438395,0.01821481403028829,-0.009014000121266756,0.9997934628470302
907,APO,ApogeeBoss,R+4C4,4.0,4.0,-159.294884446932,78.83052173665999,1.6905395714668003,177.73325903790612,153.67049710016735,-4.4168784614583145e-05,-0.9999643818473186,-0.008439969539538315,0.9998545707314583,9.977359153114512e-05,-0.017053663320276163,0.01705389798636562,-0.00843949536052375,0.9998189533518207
908,LCO,Fiducial,R+4C5,4.0,5.0,-136.68735182058398,78.91645925083999,1.4223664169836,157.83294867806782,150.00000632457832,-3.930989654978427e-05,-0.9999593978237823,-0.009011168549693133,0.9998782030822393,0.00010133350812164982,-0.015606688711979814,0.015606968179775967,-0.009010684514457109,0.9998376018678315
909,APO,Fiducial,R+4C5,4.0,5.0,-136.542821973754,78.83301493741399,1.3302748215125997,157.66606000239497,150.00000632102982,-3.931275035315447e-05,-0.9999644100711813,-0.008436648949797267,0.9998932361524191,8.397037495240769e-05,-0.014611955571337404,0.014612143961454372,-0.008436322656856244,0.9998576467222117
910,LCO,ApogeeBoss,R+4C6,4.0,6.0,-113.910952404462,78.919903283068,1.0964049869164,138.57870042651004,145.28496870739033,-4.14933533493712e-05,-0.9999593669538492,-0.009014583715207207,0.999915351099193,7.580156144256189e-05,-0.013010952705334203,0.013011107350213833,-0.009014360508662497,0.9998747183473242
911,APO,ApogeeBoss,R+4C6,4.0,6.0,-113.78993478950001,78.836059816516,1.0254009643324,138.4314761417791,145.28496867949303,-4.1493627574463524e-05,-0.9999643831638383,-0.00843982713349199,0.9999257998978406,6.132208103926177e-05,-0.0121815819278835,0.012181665606239222,-0.00843970635548026,0.9998901831599762
912,LCO,Boss,R+4C7,4.0,7.0,-91.131229737938,78.92218343522599,0.8296491686637992,120.5554315314424,139.10652508925685,-4.367651817433061e-05,-0.9999593746835405,-0.00901371592986766,0.9999458333335176,5.014325526107118e-05,-0.010408068244921142,0.010408097390913683,-0.009013682275104979,0.9999052080275134
913,APO,Boss,R+4C7,4.0,7.0,-91.034077845882,78.838047380232,0.7759100268916006,120.42691162683617,139.1065250210257,-4.367422802130391e-05,-0.9999643900658205,-0.008438998332357409,0.9999525199019559,3.856354662996615e-05,-0.00974456025592228,0.009744538690478656,-0.008439023234035777,0.9999169099743064
914,LCO,ApogeeBoss,R+4C8,4.0,8.0,-68.34966058641,78.923688480222,0.6221650881539995,104.4060568434637,130.89328737307625,-3.881320603134332e-05,-0.9999593937469137,-0.009011623096853775,0.9999695450476301,3.151917715187352e-05,-0.007804356717686695,0.007804323850947458,-0.009011651560406808,0.9999289388078452
915,APO,ApogeeBoss,R+4C8,4.0,8.0,-68.276611703806,78.83933894838799,0.5818636575810006,104.29447287162971,130.89328723951562,-3.8815861616809516e-05,-0.9999644069043515,-0.008437026594573412,0.9999733047072423,2.2833667809994163e-05,-0.007306801728554798,0.007306734305124553,-0.00843708498548322,0.9999377116754533
916,LCO,Boss,R+4C9,4.0,9.0,-45.568366044696,78.92602591954001,0.4740035323059999,91.1361264890894,120.0002198153434,7.741733721192841e-06,-0.9999593107956699,-0.009020903120763334,0.9999864375766518,5.472333666902332e-05,-0.005207846782806153,0.005208128533582824,-0.009020740457693176,0.9999457493478197
917,APO,Boss,R+4C9,4.0,9.0,-45.518912500728,78.841756679646,0.44330708295480026,91.03842041457791,119.99978365083697,-4.099595388659805e-05,-0.999964335568425,-0.008445466862765342,0.9999881111571447,1.8651436692177815e-07,-0.004876222342272393,0.004876050009775227,-0.008445566361323256,0.9999524471419322
918,LCO,Boss,R+4C10,4.0,10.0,-22.783532522480602,78.923821114704,0.3850603274901996,82.14656957870322,106.1022396268372,5.559407367459267e-06,-0.9999594936554719,-0.009000612056139926,0.999996624554968,2.8944907905720947e-05,-0.0025980840753348157,0.0025982393583332077,-0.009000567231260928,0.9999561185080835
919,APO,Boss,R+4C10,4.0,10.0,-22.759136277267604,78.839310029218,0.3601197743488003,82.05860765313041,106.10223976429283,5.559726860604932e-06,-0.999964494687251,-0.008426703623610901,0.9999970412862846,2.6058043790654842e-05,-0.0024324349231013218,0.0024325681421506705,-0.008426665167733535,0.9999615362234613
920,LCO,Boss,R+4C11,4.0,11.0,3.7146092560091996e-05,78.92474580373599,0.35543036348379964,78.92474580374473,89.99997303362454,3.3771492649062014e-06,-0.9999594527312494,-0.009005158633515978,0.9999999999942973,3.376977857613248e-06,3.4239763562228384e-08,-3.8281539236550294e-09,-0.00900515863358026,0.9999594527369517
921,APO,Boss,R+4C11,4.0,11.0,3.7111611871116e-05,78.84015862112,0.3324083843564001,78.84015862112872,89.99997302975072,3.3799073501273567e-06,-0.9999644588209633,-0.008430959819288186,0.9999999999942882,3.3797570072239744e-06,3.207979147909125e-08,-3.584055798615815e-09,-0.008430959819348454,0.9999644588266747
922,LCO,Boss,R+4C12,4.0,12.0,22.7835187314998,78.92384048906199,0.38506029944859854,82.14658436801558,73.89777336269331,8.241944214727414e-06,-0.9999594939396691,-0.009000578425371298,0.999996624542659,-1.5144053081364238e-05,0.0025982059090683468,-0.0025982369712204785,-0.009000569458570942,0.9999561184942382
923,APO,Boss,R+4C12,4.0,12.0,22.759122508969003,78.83932937436599,0.3601207426983999,82.05862242066965,73.89777321828896,8.23961560155605e-06,-0.9999644949340619,-0.008426672141190117,0.9999970412732304,-1.2259136688205892e-05,0.0024325489714186526,-0.0024325659073326303,-0.00842666725223813,0.9999615362113317
924,LCO,Boss,R+4C13,4.0,13.0,45.567760443672,78.92637556349399,0.4740035323059999,91.13612648912384,60.000219815392704,5.3405553263798166e-05,-0.999959312259918,-0.00902058604075088,0.9999864361930381,6.422306104229902e-06,0.005208395981572358,-0.005208126130745623,-0.009020741844532157,0.9999457493478237
925,APO,Boss,R+4C13,4.0,13.0,45.519507913304004,78.84141291807798,0.44330708295480026,91.03842041461516,59.999783650775576,6.059067866361853e-06,-0.9999643349516659,-0.008445637214580963,0.9999881119791326,-3.512256968234826e-05,0.004875927277475739,-0.004876050009775295,-0.008445566356243802,0.9999524471419752
926,LCO,ApogeeBoss,R+4C14,4.0,14.0,68.349636869414,78.92372218754599,0.6221702892358003,104.40606679746966,49.106734575292954,5.340464862366251e-05,-0.9999593940592065,-0.00901151378449251,0.9999695443990763,-1.6927890322551268e-05,0.007804485104784903,-0.0078043207422417975,-0.00901165612920968,0.9999289387909329
927,APO,ApogeeBoss,R+4C14,4.0,14.0,68.276588019576,78.839372611262,0.5818689693306007,104.29448281348499,49.106734702742706,5.3404872766304796e-05,-0.9999644070949308,-0.008436924273853836,0.9999733040557468,-8.244793246033554e-06,0.007306921913917941,-0.007306731400036184,-0.008437089267428881,0.999937711660552
928,LCO,Boss,R+4C15,4.0,15.0,91.13126685673599,78.922182081152,0.8296501372674001,120.55545870413391,40.893462875334535,5.340340056055663e-05,-0.9999593751190915,-0.009013615229908819,0.9999458328215747,-4.041628125649612e-05,0.010408159745672026,-0.010408101212230151,-0.0090136828189284,0.9999052079828346
929,APO,Boss,R+4C15,4.0,15.0,91.03411492962799,78.838046013458,0.7759113333152009,120.42693876471675,40.893462937071426,5.3403744329368245e-05,-0.9999643903894326,-0.008438904024254098,0.9999525193948383,-2.883394992654079e-05,0.009744645941195063,-0.009744542265084049,-0.008439023740564546,0.9999169099351958
930,LCO,ApogeeBoss,R+4C16,4.0,16.0,113.910962260678,78.91991770087,1.0964048750548,138.57871673913604,34.71503387184854,5.340177584422097e-05,-0.9999593677643873,-0.00901443112443072,0.999915350524686,-6.389265201658576e-05,0.013011060787778438,-0.013011108075201897,-0.00901436287131747,0.9998747183165897
931,APO,ApogeeBoss,R+4C16,4.0,16.0,113.78994464190599,78.836074203584,1.0254009610558006,138.43149243377042,34.71503389293073,5.3402326310114076e-05,-0.9999643838046214,-0.008439684261605995,0.9999257993244597,-4.9412955410006853e-05,0.012181683122633246,-0.0121816662871692,-0.008439708561549556,0.9998901831330599
932,LCO,Fiducial,R+4C17,4.0,17.0,136.687334398216,78.91648942731,1.4223664169836,157.83294867808954,30.000006324608595,5.339978773739785e-05,-0.9999593991150898,-0.009010952771562416,0.9998782024663857,-8.724251589540322e-05,0.015606813298459633,-0.015606965786219491,-0.009010688660256717,0.9998376018678312
933,APO,Fiducial,R+4C17,4.0,17.0,136.54280457958,78.83304506486198,1.3302748215125997,157.66606000232244,30.000006320995478,5.3400581541471876e-05,-0.999964411122185,-0.008436446967751636,0.9998932355320977,-6.988157887946318e-05,0.014612072191113662,-0.014612141716096066,-0.008436326548132669,0.9998576467221932
934,LCO,ApogeeBoss,R+4C18,4.0,18.0,159.462735947398,78.913560345284,1.8075636520993996,177.9205276582732,26.329495297590864,5.339742894604987e-05,-0.9999593669347083,-0.009014523184952581,0.9998340950048765,-0.00011081150366205058,0.018214559741876336,-0.018214818541350007,-0.009014000241187141,0.9997934627637638
935,APO,ApogeeBoss,R+4C18,4.0,18.0,159.294927764092,78.83051679813799,1.6905407157622,177.73329567086972,26.329495279416093,5.339853780867755e-05,-0.9999643827247762,-0.008439812228562962,0.9998545702091157,-9.054286222638433e-05,0.017053745451791676,-0.017053902208602152,-0.008439495473506748,0.9998189532788484
936,LCO,Boss,R+4C19,4.0,19.0,182.234036932772,78.90958793895398,2.2519225397324,198.58491202886088,23.41320729757246,5.3394708955578126e-05,-0.9999593660924538,-0.009014616629836145,0.9997833135369342,-0.00013427102888080404,0.02081605016325462,-0.020816414727646664,-0.009013774751382802,0.9997426812648432
937,APO,Boss,R+4C19,4.0,19.0,182.043412089994,78.827044926748,2.106126076969801,198.3771834089065,23.413207270607327,5.3396164727983426e-05,-0.9999643817348886,-0.00843992952644966,0.9998100528743012,-0.00011110907113123656,0.019489633815467363,-0.0194898773812533,-0.008439367057792711,0.9997744354419789
938,LCO,ApogeeBoss,R+4C20,4.0,20.0,204.99843311026402,78.903840628122,2.7553647173266,219.6592216218829,21.051701780556623,5.3391665606773803e-05,-0.9999594422838487,-0.009006161041437631,0.999726285790243,-0.0001573289909729583,0.023395058188297863,-0.02339552626839771,-0.009004945028308873,0.9996857307752581
939,APO,ApogeeBoss,R+4C20,4.0,20.0,204.785650820564,78.821940652222,2.5770903468757997,219.43122182174616,21.05170174863236,5.339345290068118e-05,-0.9999644482986886,-0.008432039364133653,0.9997600584229095,-0.00013132386749628206,0.021904527757115443,-0.02190485634190744,-0.008431185725681646,0.9997245082400948
940,LCO,Boss,R+4C21,4.0,21.0,227.766443634858,78.900494828362,3.3181874123799995,241.04530887414367,19.10657936465161,5.338822004529722e-05,-0.9999593361712082,-0.009017935114790062,0.9996612200768776,-0.0001813483304297572,0.026027143277574542,-0.026027720301753352,-0.009016269562277605,0.9996205603423101
941,APO,Boss,R+4C21,4.0,21.0,227.53153771300202,78.81912099441199,3.1035725114354005,240.79670780219362,19.106579329814704,5.339038301888436e-05,-0.9999643550524115,-0.008443090315848906,0.9997030154727993,-0.0001523822137469488,0.024369194370209176,-0.024369612308346274,-0.00844188392928463,0.999667372975464
942,LCO,ApogeeBoss,R+4C22,4.0,22.0,250.525902999008,78.895064438664,3.940033853622399,262.6550194956291,17.48014227658645,5.3384395238900164e-05,-0.9999593262535433,-0.009019034796802683,0.9995900077976192,-0.0002048761381139228,0.028631701607193503,-0.028632384833640397,-0.009016865548937953,0.9995493397898928
943,APO,ApogeeBoss,R+4C22,4.0,22.0,250.269719756486,78.81438760459001,3.6849802231922,262.3864331867724,17.48014224060415,5.3387133452899795e-05,-0.999964345830886,-0.008444182424741119,0.9996405786542106,-0.00017301218289492458,0.026808274369295535,-0.026808779488981582,-0.008442578622251323,0.9996049280633414
944,LCO,ApogeeBoss,R+3C0,3.0,0.0,-261.91162127857996,59.170776464916,4.117773966645399,268.5123426366754,167.2695160718899,-4.029735296254807e-05,-0.9999770839728821,-0.00676977881580216,0.9995511778939823,0.0001625261011561465,-0.02995690831876895,0.02995732209120217,-0.006767947573524964,0.9995282656027122
945,APO,ApogeeBoss,R+3C0,3.0,0.0,-261.64423313162,59.110368248928005,3.8513561544986006,268.2382157067807,167.2695161112787,-4.030135971031464e-05,-0.999979912152345,-0.006338270078567563,0.9996065378406634,0.00013749987128470676,-0.028049074850833296,0.0280493829166108,-0.006336906624991097,0.9995864523553845
946,LCO,Boss,R+3C1,3.0,1.0,-239.146376766488,59.173206473263996,3.4661286978023997,246.3583931691116,166.10215341175675,-4.248003433758954e-05,-0.9999771770421196,-0.0067560040201294575,0.9996273237186535,0.00014196600842010493,-0.02729823292329857,0.027298569019801964,-0.00675464584754641,0.9996045032356273
947,APO,Boss,R+3C1,3.0,1.0,-238.90050389247398,59.112368715336,3.2418666168126,246.1051053822651,166.10215345242875,-4.24815078315341e-05,-0.9999799939631314,-0.006325335470721331,0.9996732999516698,0.00011920606807519034,-0.02555932615802164,0.02555956883557091,-0.006324354782031691,0.9996532953867209
948,LCO,ApogeeBoss,R+3C2,3.0,2.0,-216.384931268642,59.177108779912004,2.8738458162287994,224.33093563680524,164.70470779776758,-3.762222598680527e-05,-0.9999771787252913,-0.006755783683255019,0.9996949386585845,0.0001292495154837302,-0.024698439525037634,0.024698749056932128,-0.006754651965095623,0.9996721194831099
949,APO,ApogeeBoss,R+3C2,3.0,2.0,-216.16066105983,59.115775031358005,2.687947757317,224.09842981908827,164.70470783927854,-3.762792955567527e-05,-0.9999799955601159,-0.006325113732548145,0.9997325780373023,0.00010865187512145135,-0.02312489147345701,0.023125116108423098,-0.006324292400006847,0.9997125748586996
950,LCO,Fiducial,R+3C3,3.0,3.0,-193.62265070693402,59.18176004366,2.340807750049,202.46533428872394,163.0039578676003,-3.9806176013702573e-05,-0.9999771303249461,-0.006762931505944291,0.9997552462718239,0.00010982369010494652,-0.022123188981738574,0.022123425761689314,-0.006762156892799403,0.9997323778225471
951,APO,Fiducial,R+3C3,3.0,3.0,-193.420301022988,59.119910668501994,2.1892637662948005,202.253743315853,163.0039579089077,-3.9809270505018156e-05,-0.9999799532867929,-0.006331780141917188,0.9997854488343284,9.135425742832912e-05,-0.020713472754226966,0.0207136359522522,-0.006331246239346934,0.9997654027854206
952,LCO,ApogeeBoss,R+3C4,3.0,4.0,-170.851255401962,59.184490004926005,1.8668033636426,180.81193359280695,160.8934308715533,-4.198971622494356e-05,-0.9999771525696197,-0.0067596283639884324,0.9998096216780344,8.99131910548181e-05,-0.0195118506463057,0.01951201263041302,-0.006759160774355047,0.9997867748218802
953,APO,ApogeeBoss,R+3C4,3.0,4.0,-170.671640117556,59.122269442296,1.7459450197361999,180.62184664216008,160.8934309105577,-4.1990225695265106e-05,-0.9999799729223446,-0.006328664238834431,0.999833117206858,7.363245828916664e-05,-0.018268341869976654,0.01826844200358098,-0.006328375185467593,0.9998130903795337
954,LCO,Boss,R+3C5,3.0,5.0,-148.07748277052798,59.1871048793,1.4519972853315997,159.46803531632685,158.2132314230871,-4.417358468444249e-05,-0.9999771614386561,-0.006758302285520816,0.999857053530909,7.010113292571927e-05,-0.016907619297820985,0.01690770691676734,-0.006758083080224915,0.9998342151376384
955,APO,Boss,R+3C5,3.0,5.0,-147.92096962203595,59.124545908914,1.3579882477976,159.2994826823319,158.21323145629802,-4.417148359574511e-05,-0.9999799807972064,-0.006327404973497174,0.9998746970261462,5.599763546735954e-05,-0.015829943497589993,0.015829980914458065,-0.006327311362926743,0.9998546778583197
956,LCO,ApogeeBoss,R+3C6,3.0,6.0,-125.30213472390601,59.18982823681999,1.0964048750548,138.5787167391593,154.71503387186345,-3.931169126973519e-05,-0.9999771440915226,-0.006760898546275111,0.9998975741428079,5.745670979954339e-05,-0.014312159936731076,0.014312221278299208,-0.006760768690658957,0.9998747183166462
957,APO,ApogeeBoss,R+3C6,3.0,6.0,-125.16901531602801,59.126945653416,1.0254009610558006,138.43149243393304,154.71503389292022,-3.9314324027547974e-05,-0.9999799657178957,-0.00632981968306425,0.999910217405649,4.5508533660021384e-05,-0.01339981554951675,0.013399835154643993,-0.006329778180121751,0.9998901831331373
958,LCO,Boss,R+3C7,3.0,7.0,-102.523241959456,59.191832732938,0.8000114370579992,118.383648381697,149.99999522619794,-4.149491984071552e-05,-0.9999771441778069,-0.006760872737237644,0.9999314322518102,3.7680129120118973e-05,-0.011710225234861633,0.01171021233859353,-0.006760895074275693,0.9999085764332556
959,APO,Boss,R+3C7,3.0,7.0,-102.41389264475401,59.128699872666,0.7481912621108,118.25738266714265,149.9999952227763,-4.1494982355884124e-05,-0.9999799658685727,-0.006329781959494111,0.9999398967235147,2.7905740706632495e-05,-0.010963674650238479,0.0109636316397937,-0.006329856456345074,0.9999198626382559
960,LCO,ApogeeBoss,R+3C8,3.0,8.0,-79.741721636126,59.193023196393995,0.5628912765520004,99.31040310371438,143.41315679114857,-4.367797080309913e-05,-0.9999771631248805,-0.006758056003837354,0.9999585543123719,1.7852009955581177e-05,-0.009104358232025234,0.009104270961816308,-0.006758173571452286,0.9999357176040028
961,APO,ApogeeBoss,R+3C8,3.0,8.0,-79.65643808050598,59.12971652951,0.5264302759410002,99.204190962548,143.41315673951897,-4.3675490444552555e-05,-0.9999799825316361,-0.0063271343023673125,0.9999636709015995,1.0258124761335671e-05,-0.008523894166879244,0.008523788444630476,-0.006327276728540886,0.9999436537124238
962,LCO,Boss,R+3C9,3.0,9.0,-56.958291462158,59.193026253538,0.38506029944859854,82.1465843680684,133.89777336280244,-3.881376346688139e-05,-0.9999772156159846,-0.006750314244115847,0.9999789025930027,5.03530330014474e-06,-0.0064957173229674365,0.006495603311929086,-0.006750423953224601,0.9999561184942397
963,APO,Boss,R+3C9,3.0,9.0,-56.897300801056005,59.129642947742006,0.3601207426983999,82.05862242064087,133.8977732183188,-3.8816334260535824e-05,-0.9999800286163136,-0.006319878306477092,0.9999815072108907,-3.8097556886164906e-07,-0.006081548823275475,0.006081424958611285,-0.00631999749773232,0.9999615362113191
964,LCO,ApogeeBoss,R+3C10,3.0,10.0,-34.17656729443,59.194883192419994,0.2664944082090006,68.35255626671872,120.00027988374485,5.559254299958199e-06,-0.9999771510210235,-0.0067599855748288135,0.9999923838881486,3.194220515211987e-05,-0.003902710006294404,0.0039028367622015755,-0.006759912393865178,0.9999695352607673
965,APO,ApogeeBoss,R+3C10,3.0,10.0,-34.139281502098,59.131657618846,0.2493299533838007,68.27915841771865,119.99971153580951,-4.0996152950642296e-05,-0.9999799723835212,-0.006328755894140401,0.9999933233852866,-1.7869967628706342e-05,-0.003654157291907565,0.003653971013183811,-0.0063288634458669255,0.9999732966351244
966,LCO,ApogeeBoss,R+3C11,3.0,11.0,-11.391914275485801,59.19361535141999,0.2071891121894005,60.27984579635122,100.89348582963851,3.3773001061240298e-06,-0.9999772267043854,-0.006748782201260353,0.9999991565552978,1.214252787849415e-05,-0.0012987460306427192,0.0012987984011914597,-0.006748772122780652,0.9999763833199001
967,APO,ApogeeBoss,R+3C11,3.0,11.0,-11.379690505495999,59.130098618154,0.19376844195180087,60.215163527084215,100.89348595657367,3.380055894064778e-06,-0.9999800384658916,-0.006318437965917341,0.9999992606914524,1.106307431068004e-05,-0.001215933450803272,0.0012159790802549646,-0.006318429184719119,0.9999792992094956
968,LCO,ApogeeBoss,R+3C12,3.0,12.0,11.391927748966598,59.19365041103999,0.2071925453041992,60.27988277047401,79.1065078923446,8.24240526924004e-06,-0.9999772267523708,-0.0067487709029474905,0.9999991565261547,-5.230868078907485e-07,0.00129882512512965,-0.001298799076856477,-0.006748775915978801,0.9999763832934225
